0	0	1	0	1	0	0	0	1	1258	8054	1	1258	8054	1	1	1
0	0	1	0	1	0	1	0	1	2935	22305	1	2935	22305	1	1	1
0	0	1	0	1	0	1	0	2	2130	6284	1	2130	6284	1	2	0
0	0	1	0	1	0	1	0	2	1860	11652	1	1860	11652	1	2	0
1	0	0	0	1	0	1	0	1	1104	2487	2	1104	2487	2	3	0
1	0	0	0	1	0	0	0	1	1073	1934	2	1073	1934	2	3	0
1	0	0	0	1	0	1	0	1	1293	2604	1	1293	2604	1	2	0
1	0	0	0	1	0	1	0	1	1038	6672	1	1038	6672	1	2	0
1	0	0	0	1	0	1	0	2	1859	1666	2	1859	1666	2	2	0
1	0	0	0	1	0	1	0	2	1225	1590	2	1225	1590	2	2	0
0	1	0	0	0	1	0	0	1	2204	7574	1	2204	7574	1	1	1
0	1	0	0	0	1	0	1	1	1259	12109	1	1259	12109	1	1	1
0	1	0	0	0	1	0	0	1	2472	10815	1	2472	10815	1	1	1
0	1	0	0	0	1	0	1	1	1369	7909	1	1369	7909	1	1	1
0	1	0	0	0	1	0	0	1	1074	14461	1	1074	14461	1	1	1
0	1	0	0	0	1	0	1	1	1201	7542	1	1201	7542	1	1	1
0	1	0	0	0	1	0	0	2	1257	2718	1	1257	2718	1	2	0
0	1	0	0	0	1	0	1	2	3584	1742	1	3584	1742	1	2	0
0	1	0	0	0	1	0	0	2	3050	2807	1	3050	2807	1	1	1
0	1	0	0	0	1	0	1	1	2226	17493	1	2226	17493	1	1	1
0	1	0	0	0	1	0	1	2	1555	4260	1	1555	4260	1	1	1
0	0	1	0	0	1	0	1	1	1107	9773	1	1107	9773	1	2	0
0	0	1	0	0	1	0	0	1	1367	11248	1	1367	11248	1	1	1
0	0	1	0	0	1	0	1	1	1161	17309	1	1161	17309	1	2	0
0	0	1	0	0	1	0	0	1	2017	9798	1	2017	9798	1	2	0
0	0	1	0	0	1	0	1	1	1178	9494	1	1178	9494	1	1	1
1	0	0	0	0	1	0	0	1	4201	2670	2	4201	2670	2	2	1
1	0	0	0	0	1	0	0	1	2264	1831	1	2264	1831	1	1	1
1	0	0	0	0	1	0	1	1	1373	5028	1	1373	5028	1	2	0
1	0	0	0	0	1	0	1	1	1443	2845	1	1443	2845	1	2	0
1	0	0	0	0	1	0	0	2	2728	3917	1	2728	3917	1	2	0
1	0	0	0	0	1	0	1	2	2051	957	2	2051	957	2	3	0
1	0	0	0	0	1	0	1	2	2579	3452	2	2579	3452	2	2	1
1	0	0	0	0	1	0	0	3	1434	1445	2	1434	1445	2	2	0
0	1	0	1	0	0	0	0	1	4449	4910	1	4449	4910	1	1	1
0	1	0	1	0	0	0	0	1	2216	6957	2	2216	6957	2	2	1
0	1	0	1	0	0	0	0	1	2329	1223	1	2329	1223	1	1	1
0	1	0	1	0	0	0	0	1	1433	2263	1	1433	2263	1	1	1
0	1	0	1	0	0	0	0	1	1209	3774	1	1209	3774	1	1	1
0	1	0	1	0	0	0	0	1	1255	6086	1	1255	6086	1	1	1
0	1	0	1	0	0	0	0	1	1009	1711	2	1009	1711	2	1	1
0	1	0	1	0	0	0	0	1	1402	3741	1	1402	3741	1	1	1
0	1	0	1	0	0	0	0	1	992	5471	2	992	5471	2	1	1
0	1	0	1	0	0	0	0	2	1551	4095	1	1551	4095	1	1	1
0	1	0	1	0	0	0	0	2	2265	3446	1	2265	3446	1	1	1
0	1	0	1	0	0	0	0	2	1857	1224	1	1857	1224	1	1	1
0	1	0	1	0	0	0	0	2	2305	1374	1	2305	1374	1	2	0
0	1	0	1	0	0	0	0	2	2185	2021	1	2185	2021	1	1	1
0	1	0	1	0	0	0	0	2	2307	3293	1	2307	3293	1	1	1
0	1	0	1	0	0	0	0	3	6442	6374	1	6442	6374	1	2	0
0	1	0	1	0	0	0	0	3	3186	3157	1	3186	3157	1	1	1
0	1	0	1	0	0	0	0	3	6426	7765	1	6426	7765	1	1	1
0	1	0	1	0	0	0	0	3	2560	2253	2	2560	2253	2	2	1
0	1	0	1	0	0	0	0	3	2663	1542	1	2663	1542	1	1	1
0	1	0	1	0	0	0	0	3	5866	1871	1	5866	1871	1	2	0
0	1	0	1	0	0	0	0	4	2170	1846	2	2170	1846	2	2	1
0	1	0	1	0	0	0	0	4	6266	2301	1	6266	2301	1	2	0
0	1	0	1	0	0	0	0	4	7031	3990	1	7031	3990	1	1	1
0	1	0	1	0	0	0	0	4	5153	2253	1	5153	2253	1	1	1
0	1	0	1	0	0	0	0	5	2417	1047	1	2417	1047	1	2	0
0	1	0	1	0	0	0	0	5	1049	1751	1	1049	1751	1	2	0
0	1	0	1	0	0	0	0	2	3541	2887	1	3541	2887	1	2	0
0	0	1	1	0	0	0	0	1	9488	7031	1	9488	7031	1	2	0
0	0	1	1	0	0	0	0	1	1911	8503	1	1911	8503	1	2	0
0	0	1	1	0	0	0	0	1	10191	2367	1	10191	2367	1	3	0
0	0	1	1	0	0	0	0	1	3841	1814	1	3841	1814	1	1	1
0	0	1	1	0	0	0	0	1	1767	1046	1	1767	1046	1	1	1
0	0	1	1	0	0	0	0	1	1286	1855	1	1286	1855	1	1	1
0	0	1	1	0	0	0	0	1	4646	4415	1	4646	4415	1	2	0
0	0	1	1	0	0	0	0	1	1407	1838	1	1407	1838	1	1	1
0	0	1	1	0	0	0	0	1	1190	663	1	1190	663	1	1	1
0	0	1	1	0	0	0	0	1	1862	5967	1	1862	5967	1	1	1
0	0	1	1	0	0	0	0	1	6039	4840	2	6039	4840	2	3	0
0	0	1	1	0	0	0	0	2	4886	792	2	4886	792	2	3	0
0	0	1	1	0	0	0	0	2	950	1965	1	950	1965	1	2	0
0	0	1	1	0	0	0	0	2	2789	2015	1	2789	2015	1	1	1
0	0	1	1	0	0	0	0	2	4876	4121	1	4876	4121	1	2	0
0	0	1	1	0	0	0	0	2	1869	2391	2	1869	2391	2	3	0
0	0	1	1	0	0	0	0	2	3854	6864	1	3854	6864	1	2	0
0	0	1	1	0	0	0	0	2	9365	9175	1	9365	9175	1	2	0
0	0	1	1	0	0	0	0	2	1654	5175	1	1654	5175	1	1	1
0	0	1	1	0	0	0	0	3	2911	1758	2	2911	1758	2	3	0
0	0	1	1	0	0	0	0	3	4175	1958	1	4175	1958	1	2	0
0	0	1	1	0	0	0	0	3	2103	758	2	2103	758	2	3	0
0	0	1	1	0	0	0	0	3	3679	1142	2	3679	1142	2	3	0
0	0	1	1	0	0	0	0	3	1431	2207	2	1431	2207	2	3	0
0	0	1	1	0	0	0	0	3	5685	1720	1	5685	1720	1	1	1
0	0	1	1	0	0	0	0	4	5335	1910	2	5335	1910	2	3	0
0	0	1	1	0	0	0	0	4	886	1576	1	886	1576	1	2	0
1	0	0	1	0	0	0	0	1	3193	2502	1	3193	2502	1	1	1
1	0	0	1	0	0	0	0	1	1988	3250	1	1988	3250	1	1	1
1	0	0	1	0	0	0	0	1	4550	2944	2	4550	2944	2	3	0
1	0	0	1	0	0	0	0	1	1910	5151	1	1910	5151	1	3	0
1	0	0	1	0	0	0	0	1	4440	2212	2	4440	2212	2	3	0
1	0	0	1	0	0	0	0	1	3118	3918	1	3118	3918	1	2	0
1	0	0	1	0	0	0	0	2	7269	2856	1	7269	2856	1	2	0
1	0	0	1	0	0	0	0	2	4654	2511	1	4654	2511	1	1	1
1	0	0	1	0	0	0	0	2	6615	3399	2	6615	3399	2	3	0
1	0	0	1	0	0	0	0	3	10678	736	2	10678	736	2	2	0
1	0	0	1	0	0	0	0	3	4694	1407	1	4694	1407	1	2	0
1	0	0	1	0	0	0	0	4	7862	1111	2	7862	1111	2	3	0
0	1	0	0	0	1	0	1	1	7521	11325	1	7521	11325	1	3	0
0	1	0	0	0	1	0	0	1	1410	4751	1	1410	4751	1	3	0
0	1	0	0	0	1	0	1	1	1239	5807	1	1239	5807	1	1	1
0	1	0	0	0	1	0	0	1	3647	5478	1	3647	5478	1	1	1
0	1	0	0	0	1	0	1	1	4584	1893	1	4584	1893	1	1	1
0	1	0	0	0	1	0	0	1	2829	3792	1	2829	3792	1	1	1
0	1	0	0	0	1	0	1	1	4375	2287	1	4375	2287	1	1	1
0	1	0	0	0	1	0	1	2	3399	4397	1	3399	4397	1	3	0
0	1	0	0	0	1	0	0	2	3416	14414	1	3416	14414	1	1	1
0	1	0	0	0	1	0	1	2	3656	2395	1	3656	2395	1	1	1
0	1	0	0	0	1	0	0	2	2223	2980	1	2223	2980	1	1	1
0	1	0	0	0	1	0	1	2	7256	1700	1	7256	1700	1	1	1
0	1	0	0	0	1	0	1	1	4018	3019	1	4018	3019	1	1	1
0	1	0	0	0	1	0	0	1	3773	2116	1	3773	2116	1	1	1
0	1	0	0	0	1	0	0	3	4670	2279	1	4670	2279	1	1	1
0	1	0	0	0	1	0	1	3	7457	1284	1	7457	1284	1	2	0
0	1	0	0	0	1	0	0	3	2470	1855	1	2470	1855	1	1	1
0	0	1	0	0	1	0	1	1	1496	1750	1	1496	1750	1	1	1
0	0	1	0	0	1	0	0	1	1517	1384	1	1517	1384	1	1	1
0	0	1	0	0	1	0	1	1	4855	7944	1	4855	7944	1	1	1
0	0	1	0	0	1	0	0	1	1735	2165	1	1735	2165	1	1	1
0	0	1	0	0	1	0	1	1	1632	6814	1	1632	6814	1	3	0
0	0	1	0	0	1	0	1	1	1632	2846	1	1632	2846	1	1	1
0	0	1	0	0	1	0	0	1	2014	1583	1	2014	1583	1	1	1
0	0	1	0	0	1	0	1	1	9815	5365	1	9815	5365	1	1	1
0	0	1	0	0	1	0	1	2	8422	1535	1	8422	1535	1	1	1
0	0	1	0	0	1	0	0	2	2493	1366	1	2493	1366	1	2	0
0	0	1	0	0	1	0	1	2	6432	934	1	6432	934	1	1	1
0	0	1	0	0	1	0	0	2	5655	1445	1	5655	1445	1	2	0
0	0	1	0	0	1	0	0	2	3414	1533	1	3414	1533	1	1	1
0	0	1	0	0	1	0	1	2	2712	1917	1	2712	1917	1	3	0
0	0	1	0	0	1	0	1	2	3679	1582	1	3679	1582	1	3	0
0	0	1	0	0	1	0	1	3	9920	2350	1	9920	2350	1	3	0
0	0	1	0	0	1	0	1	3	1986	4268	1	1986	4268	1	1	1
0	0	1	0	0	1	0	0	3	2343	1230	2	2343	1230	2	2	1
0	0	1	0	0	1	0	0	3	4703	1902	1	4703	1902	1	1	1
0	0	1	0	0	1	0	0	3	1408	1838	2	1408	1838	2	3	0
0	0	1	0	0	1	0	1	4	10681	1563	1	10681	1563	1	2	0
0	0	1	0	0	1	0	0	4	4566	1638	1	4566	1638	1	2	0
0	0	1	0	0	1	0	1	5	6223	1509	2	6223	1509	2	2	0
0	0	1	0	0	1	0	0	5	1765	1128	2	1765	1128	2	2	0
1	0	0	0	0	1	0	0	1	6639	3327	2	6639	3327	2	3	0
1	0	0	0	0	1	0	0	1	2189	2704	1	2189	2704	1	1	1
1	0	0	0	0	1	0	1	1	1633	3437	2	1633	3437	2	3	0
1	0	0	0	0	1	0	1	1	4110	1966	1	4110	1966	1	1	1
1	0	0	0	0	1	0	0	2	12613	1847	1	12613	1847	1	1	1
1	0	0	0	0	1	0	1	2	2718	1750	1	2718	1750	1	1	1
1	0	0	0	0	1	0	0	3	3047	1022	1	3047	1022	1	2	0
1	0	0	0	0	1	0	1	3	7536	1565	1	7536	1565	1	2	0
1	0	0	0	0	1	0	0	4	1191	1878	2	1191	1878	2	3	0
1	0	0	0	0	1	0	1	4	6648	728	2	6648	728	2	3	0
0	1	0	0	1	0	0	0	1	3487	4631	2	3487	4631	2	2	1
0	1	0	0	1	0	1	0	1	3336	7718	1	3336	7718	1	1	1
0	1	0	0	1	0	0	0	1	2183	4447	2	2183	4447	2	2	1
0	1	0	0	1	0	1	0	1	2392	6366	2	2392	6366	2	2	1
0	1	0	0	1	0	1	0	1	1317	5776	1	1317	5776	1	1	1
0	1	0	0	1	0	1	0	1	1451	3592	1	1451	3592	1	1	1
0	1	0	0	1	0	0	0	1	2574	5847	1	2574	5847	1	1	1
0	1	0	0	1	0	0	0	1	1438	2447	1	1438	2447	1	1	1
0	1	0	0	1	0	0	0	1	1478	6630	1	1478	6630	1	1	1
0	1	0	0	1	0	1	0	2	2305	8172	1	2305	8172	1	2	0
0	1	0	0	1	0	1	0	2	2658	2938	1	2658	2938	1	2	0
0	1	0	0	1	0	1	0	2	2441	6379	1	2441	6379	1	1	1
0	1	0	0	1	0	0	0	2	1655	8071	1	1655	8071	1	1	1
0	1	0	0	1	0	0	0	2	1239	5783	1	1239	5783	1	1	1
0	1	0	0	1	0	0	0	2	4039	3798	1	4039	3798	1	3	0
0	1	0	0	1	0	1	0	3	2232	3597	2	2232	3597	2	3	0
0	1	0	0	1	0	1	0	3	6064	5541	2	6064	5541	2	2	1
0	1	0	0	1	0	1	0	3	2680	1765	1	2680	1765	1	3	0
0	1	0	0	1	0	0	0	3	4174	1655	1	4174	1655	1	1	1
0	1	0	0	1	0	0	0	3	4054	1335	1	4054	1335	1	3	0
0	1	0	0	1	0	0	0	4	6400	2004	1	6400	2004	1	2	0
0	0	1	0	1	0	1	0	1	4240	4935	1	4240	4935	1	3	0
0	0	1	0	1	0	0	0	1	1216	3703	1	1216	3703	1	3	0
0	0	1	0	1	0	1	0	1	1388	2880	1	1388	2880	1	2	0
0	0	1	0	1	0	0	0	1	1080	2718	1	1080	2718	1	2	0
0	0	1	0	1	0	1	0	1	1304	2341	1	1304	2341	1	2	0
0	0	1	0	1	0	0	0	1	1470	5518	1	1470	5518	1	1	1
0	0	1	0	1	0	1	0	1	1126	2912	1	1126	2912	1	2	0
0	0	1	0	1	0	0	0	1	1430	4311	1	1430	4311	1	2	0
0	0	1	0	1	0	1	0	1	2068	7913	2	2068	7913	2	2	1
0	0	1	0	1	0	1	0	2	4744	1316	2	4744	1316	2	3	0
0	0	1	0	1	0	0	0	2	2239	1503	2	2239	1503	2	3	0
0	0	1	0	1	0	1	0	2	1422	878	2	1422	878	2	3	0
0	0	1	0	1	0	0	0	2	4391	1631	1	4391	1631	1	1	1
0	0	1	0	1	0	1	0	2	6443	4723	2	6443	4723	2	3	0
0	0	1	0	1	0	0	0	2	2501	3327	2	2501	3327	2	3	0
0	0	1	0	1	0	0	0	3	3376	3093	1	3376	3093	1	2	0
0	0	1	0	1	0	0	0	4	3525	1344	2	3525	1344	2	1	1
0	0	1	0	1	0	0	0	5	6261	2382	1	6261	2382	1	3	0
1	0	0	0	1	0	0	0	1	15337	2934	2	15337	2934	2	3	0
1	0	0	0	1	0	0	0	1	1037	4375	2	1037	4375	2	3	0
1	0	0	0	1	0	1	0	1	2807	3559	1	2807	3559	1	1	1
1	0	0	0	1	0	0	0	1	1335	4607	2	1335	4607	2	3	0
1	0	0	0	1	0	1	0	1	2355	5274	1	2355	5274	1	1	1
1	0	0	0	1	0	0	0	1	1350	4208	1	1350	4208	1	3	0
1	0	0	0	1	0	0	0	1	3709	3824	2	3709	3824	2	3	0
1	0	0	0	1	0	1	0	2	1337	3141	1	1337	3141	1	2	0
1	0	0	0	1	0	1	0	2	1272	4646	1	1272	4646	1	2	0
1	0	0	0	1	0	1	0	3	1712	1053	2	1712	1053	2	3	0
1	0	0	0	1	0	1	0	3	1302	2303	2	1302	2303	2	3	0
0	0	1	1	0	0	0	0	1	2753	3405	2	2753	3405	2	1	1
0	0	1	1	0	0	0	0	1	904	1414	2	904	1414	2	1	1
0	0	1	1	0	0	0	0	1	664	1325	2	664	1325	2	1	1
0	0	1	1	0	0	0	0	1	760	1998	2	760	1998	2	1	1
0	0	1	1	0	0	0	0	1	1022	1422	2	1022	1422	2	1	1
0	0	1	1	0	0	0	0	1	1679	2263	2	1679	2263	2	1	1
0	0	1	1	0	0	0	0	1	1613	2549	2	1613	2549	2	3	0
0	0	1	1	0	0	0	0	1	990	2006	2	990	2006	2	3	0
0	0	1	1	0	0	0	0	1	1495	1391	2	1495	1391	2	1	1
0	0	1	1	0	0	0	0	1	1789	3165	2	1789	3165	2	3	0
0	0	1	1	0	0	0	0	1	1396	1903	2	1396	1903	2	1	1
